source,id,text,researcher,year,aggressive,hate
instagram,-,"SOBRE ESTA PRAGA . FICO TÃO DESGASTADA COM MANCHETES SOBRE ESTE TIPO VIL, REPUGNANTE QUE ATÉ TECLO ANTES DE CONCLUIR MEU RACIOCÍNIO. AFFFFFFF",vargas et al,2021,1,0
instagram,-,"Vão amargar todos ,pois, Deus é justo. 🙌🙌🙌",vargas et al,2021,1,0
instagram,-,Verdade preso político.Armacao do Moro eda quadrilha dele,vargas et al,2021,1,0
instagram,-,"Não existem mais homens como antigamente,esses a arquiteram a prisão de Lula,não passam de uns frouxos!",vargas et al,2021,1,0
instagram,-,Lula Livre Lula inocente moro chefe de quadrilha moro o povo que saber do Queiróz da Mariele,vargas et al,2021,1,1
instagram,-,"Sua hipocrisia, te cega cada vez mais. MALUCA!",vargas et al,2021,1,1
instagram,-,"Quem tiver duvida de que lula é um preso político é uma pessoa alienada, assim como quem considera Lula heroi. Nem uma coisa nem outra. Foi um presidente que criou alguns programas sociais, mas que ajudou muito mais os banqueiros, e Odebrecht, etc. Não sou tapada a ponto de achar lula um bandido nem de torna-lo um heroi.",vargas et al,2021,1,0
instagram,-,Vcs sao doentes!,vargas et al,2021,1,0
instagram,-,até cego ja viu que vocês não prestam 😡😡,vargas et al,2021,1,0
instagram,-,"PT lixo klkklk,,,,,acha que vai reinar de novo no Brasil,,,,veremos Kkk Kkk",vargas et al,2021,1,1
instagram,-,"Só quero ver a cara de vocês, quando sairem dessa bolha. Hipócritas.",vargas et al,2021,1,1
instagram,-,Eu não só os ladroes do seu partido e vc que paga...sua canalha,vargas et al,2021,1,1
instagram,-,E TEM CEGO QUE NÃO VÊ QUE PURA ARMAÇÃO DESSES GOLPISTAS CANALHAS.,vargas et al,2021,1,1
instagram,-,"nunca era pra ter sido presso, esses canalha vão pagar nem que seja no inferno",vargas et al,2021,1,0
instagram,-,Meu sonho é te ver na cadeia,vargas et al,2021,1,1
instagram,-,Vai trabalhar trem a toa.,vargas et al,2021,1,0
instagram,-,Ele é preso político pq ROUBOU na política.😠😠 😠,vargas et al,2021,1,0
instagram,-,Com certeza este governo de alienados e seus cúmplices sem falar de alguns de seus eleitores q estão vendo a sangria q virou o BRASIL E OS DEFENDE MEU NOJO NOJO E NOJO 😠😠😠🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,vargas et al,2021,1,0
instagram,-,"Gleisi, vc é a pior coisa que nasceu no Paraná!",vargas et al,2021,1,1
instagram,-,"Vc tem problema Gleisi, a maioria do povo Brasileiro que o Luladrao Preso.",vargas et al,2021,1,0
instagram,-,"Lula so ..vai ganlha, matrícula na cadeia 😂",vargas et al,2021,1,0
instagram,-,Mula,vargas et al,2021,1,0
instagram,-,Não entende bosta nenhuma e fica aí Lula livre vai comer pão com mortadela,vargas et al,2021,1,1
instagram,-,Esses maldito destruíram o Brasil pra prender o Lula por ódio que a população estava cada dia mais em igualdade,vargas et al,2021,1,0
instagram,-,"O povo viu que o STF encontra-se institucionalizado por um corja chamada partidos dos trabalhadores, que ninguém trabalha 😂",vargas et al,2021,1,1
instagram,-,Lula está em todos os rolos...já nasceu safado,vargas et al,2021,1,1
instagram,-,Vai chupar cacete biscate,vargas et al,2021,1,0
instagram,-,Vai se tratar,vargas et al,2021,1,1
instagram,-,Comeste bosta Gleice?! Kkkkkkkkk,vargas et al,2021,1,1
instagram,-,Maldita safada vc vai pagar caro ainda,vargas et al,2021,1,1
instagram,-,TVs queremos toda verdade: Descumpridor da Constituição/88 e mentiroso na cadeia Moro. INTERCEPT mostrou provando os atos ilícitos cometidos contra o estadista ímpar ex-presidente (Lula). Ate quando Bozó vai continuar acobertando o criminoso Moro?,vargas et al,2021,1,1
instagram,-,"Eu acho que deveria ter justiça de vdd e cancela essa eleição que só foi de fakes, mentiras e fazer uma eleição honesta pronto quero ver um debate entre Lula esse lixo",vargas et al,2021,1,1
instagram,-,Lula é bandido muie bota isso nessa tua cabeça cheia de merda,vargas et al,2021,1,0
instagram,-,Carniça nunca mais,vargas et al,2021,1,1
instagram,-,PT quadrilha de bandidoooos,vargas et al,2021,1,0
instagram,-,Carniça nunca mais,vargas et al,2021,1,1
instagram,-,As pessoas normais e que ainda têm capacidade de ver e entender o que está acontecendo,vargas et al,2021,1,0
instagram,-,#carnicadosinfernos ninca mais ! Já Já jaula de novo!🤮🤮🤮🤮 ovo na cara é pouco dessa quadrilha!,vargas et al,2021,1,0
instagram,-,Ela é uma piada pronta!! 😂😂😂😂,vargas et al,2021,1,1
instagram,-,"Vc não tem nem coragem de por sua foto , vagabundo",vargas et al,2021,1,1
instagram,-,Tem como ele voltar pra cadeia fazendo favor !?,vargas et al,2021,1,1
instagram,-,Lula é só um criminoso CORRUPTO inelegível com duas cadeia no rabo. Ano que vem volta para cadeia o safado,vargas et al,2021,1,1
instagram,-,"Gleise, vc irrita d+ os robôs nazifascitas, eles só vivem aqui! Continue assim!! 👏👏👏👏👏 #morojuizladrão",vargas et al,2021,1,1
instagram,-,BANDIDO PIOR DO QUE VOCÊ AINDA!,vargas et al,2021,1,1
instagram,-,"Só não entendo porque têm tto robô que defendem esse desgoverno atual na tua página,será que é para testar tua paciência ou porque não são alfabetizados.?? Têm que bloquear esses eleitores acéfalos que só faz defender milicianos.",vargas et al,2021,1,1
instagram,-,Lula e o seu marido na cadeia sem vergonha!!,vargas et al,2021,1,0
instagram,-,Golpistas e agora os facistas..,vargas et al,2021,1,1
instagram,-,"A maioria no Brasil e no mundo já sabe quem sãos os que deveriam estar na CADEIA , tem 🍊🍊🍊🍊🍊sobrando pra todos os lados e tem vaza a jato mostrando o marreco chefe do golpe ! Ou vcs fazem alguma coisa antes, ou estes pilantras criminosos vão prender o Lula de novo! Os advogados tem que agir antes , carta na manga",vargas et al,2021,1,1
instagram,-,Não estão vendo isso não...estão vendo que o larápio devia voltar para a cadeia,vargas et al,2021,1,0
instagram,-,Verdade hoje nos estamos libertos da maldade do demônio Lula liberto do engano,vargas et al,2021,1,0
instagram,-,"A perseguição a Lula ainda não acabou, a mídia e a direita maldita, começaram a inventar coisas, primeiro plantaram falsas acusações referente do Porto de Cuba, agora estão investigando todos os movimento da empresa de telefonia de lulinha, afirmando que o governo federal aprovou projeto de lei favorecendo criminosamente a empresa do filho, pegaram todos os movimentos financeiros firmado com a oi, e passaram a dizer que tudo é produto do crime. O pior que estes malditos do MPF, fazem e perseguem Lula e a família, e nada acontece contra eles. Este Brasil do ódio",vargas et al,2021,1,0
instagram,-,Eu sou PT. Fora louco Bolsonaro,vargas et al,2021,1,1
instagram,-,Numa pesquisa entre lula e moro... o moro dar de lavada ... deixe de ser mentirosa... o povo brasileiro cansou de ser enganado por vcs... aproveita ai deputada.. e fale do 13 do bolsa familia que tá sendo pago... dinheiro esse que ia pra pessoas que nao precisava... mais de 500 mil pessoas recebia sem precisar... nao seja hipoclita... o seu mandato so ta servindo pra atrapalhar o brasil... há... kd como é que ta o seu patrao depois da pena dele ter sido aumentada pra 17 anos?,vargas et al,2021,1,1
instagram,-,"Infelizmente o povo estam vendo e não estam tomando atitudes, temos que ir as ruas e para o país até que essa corja de vermes imundos saíam do nosso Brasil, temo que fazer com que a FAMÍLIA DE MELICIANOS BOLSONARISTA E TODAS SUA CORJA SEJAM PRESOS",vargas et al,2021,1,1
instagram,-,"Com o molusco solto, até o dolar não cai!!! Quem confia num país que coloca o maior bandido do mundo na rua???? 😈😈😈😈",vargas et al,2021,1,1
instagram,-,Vc acredita mesmo no que fala? Se não acredita é apenas mentirosa. Se acredita é doente mental.,vargas et al,2021,1,0
instagram,-,Que é o retardado....vem lulinha andar na ruas kkķkkk estou com 300 ovos pronto kkkk,vargas et al,2021,1,0
instagram,-,Quanta mentira! Só loucos como vcs mesmo pra acreditarem.,vargas et al,2021,1,1
instagram,-,"Chora seus lixo, #CHORAMAIS #aceitaquedóiMenos KKKKKKK",vargas et al,2021,1,1
instagram,-,"Eu fico olhando esse povo besta do contra, ter raiva do Lula e do PT, não diminui o FATO que vc foi um otario pau no cu de ter votado no Bolsonaro . . . Faz a arminha 👉🏻👉🏻👉🏻👉🏻",vargas et al,2021,1,1
instagram,-,"Conta outra todo mundo sabe que o Lula roubou , o PT e seu s puxadinhos roubaram, vc e seu marido roubou os aposentados, chega, vira o disco",vargas et al,2021,1,1
instagram,-,Lula já era um pinguço CORRUPTO. Criminoso condenado.,vargas et al,2021,1,1
instagram,-,Com os escândalos aparecendo da p vê Q o Lula é um bandidao mesmo 🤣🤣🤣🤣,vargas et al,2021,1,1
instagram,-,O miliciano mafioso está destruindo tudo e os alienados continuam defendendo esses pústulas!!!!,vargas et al,2021,1,1
instagram,-,🤣🤣🤣🤣 Aham. Senta lá claudia. O molusco ta livre mas vive numa prisão. Não pode sair em público. Não pode ir num restaurante. Nao pode pegar um avião com o povão... Tá mais legal assim mesmo. Tá sofrendo na pela a prisão mental que ele se enfiou.,vargas et al,2021,1,1
instagram,-,"A única coisa que eu vi hj foi o vagabundo do filho dele sendo novamente investigado por roubar o povo, BANDIDOS",vargas et al,2021,1,1
instagram,-,Hahahaha.. essa quadrilha PT é foda!🤦‍♂️,vargas et al,2021,1,1
instagram,-,Kkkkkk cria vergonha na cara e pare com essas publicações sua.....PT afundou o país roubou tudo lula tem q morrer na cadeia,vargas et al,2021,1,1
instagram,-,"Tudo bem, vamos supor que ele seja inocente ? Com o novo benefício, muitos estão tendo a chance de responder em liberdade, a população fica como ?? 🤔 quantos vagabundos foram beneficiados??",vargas et al,2021,1,0
instagram,-,"Se foram a Globo ou a Folha que fizeram a pesquisa, então é tudo mentira 😂😂😂😂 vem aqui fazer a tal pesquisa. Fé em Deus que ele voltará e ficará até o diabo lhe chamar.",vargas et al,2021,1,0
instagram,-,Depois de Prenderlo em Segunda instancia Mudam como Camaleão os segundasinstanciaentendumento dos Bolsonaro Moro colegiados GOLPISTAS,vargas et al,2021,1,1
instagram,-,Agora a meta é prender a família miliciana e de brinde o 🦆!,vargas et al,2021,1,0
instagram,-,Moro Limpou Num Bumbum de Temer Aécio e Bolsonaro,vargas et al,2021,1,1
instagram,-,Maioria dos Brasileiros que estão nos presídios do País! 👉LULALADRAO É O MANDANTE DA TORTURA E ASSASSINATO DO CELSO DANIEL. CABULOSO!,vargas et al,2021,1,1
instagram,-,@user pergunta sobre o #fundoeleitoral pro seu patrão Miliciano Branco e racista 😂😂😂 👉 https://congressoemfoco.uol.com.br/economia/bolsonaro-justifica-aumento-do-fundo-eleitoral-nas-redes-sociais/,vargas et al,2021,1,1
instagram,-,"👏👏👏👏👏👏👏👏 o @user tá livre e os #bolsominionsidiotas estão desesperados 😂😂😂😂😂😂😂 Você já ouviu falar do CAGÔMETRO?? 🤔🧐 O Bozonaro é chique demais, ele já tem até um contador de cagadas pra registrar as merdas dele em um site na internet 😂😂😂😂😂 lá você vai encontrar tudo sobre o Laranjal do #psl 🍊🍊🍊🍊🍊🍊🍊🍊💩💩💩💩💩💩💩👇👇👇👇👇👇👇 👉 http://www.cagometro.com/ 👈",vargas et al,2021,1,1
instagram,-,"Que tiro no pé essa “”liberdade”” do Vagabundo, agora ele não tem mais o vitimismo de preso político e onde vai e vaiado, sem falar da chuva de ovo... o povo acordou Dna, Gleisi, Lula e apenas um defunto putrefato!",vargas et al,2021,1,0
instagram,-,Pirralha mesmo. Tá achando ruim? Você é pior que ela. Quem se curva ao globalismo é pior que merda de porco.,vargas et al,2021,1,0
instagram,-,"Agora ficou visível que @user tá contra o @user Bolsonaro. Postou até uma charge zoando com o PR. Isso que é ser ingrata, mas não ganha mais nem@user síndica",vargas et al,2021,1,1
instagram,-,"@user Antes eu tinha orgulho de vc Joyce mas hoje vejo q vc não passa de uma criança mimada q perdeu seu brinquedo , esse menina mimada q nunca soube o q a pobreza só vive ostentando pelo mundo , e vc faz questão de postar e sabe os ideias dela q não são de direita , posta sobre o décimo terceiro do bolsa família q foi liberado por @user Bolsonaro aí invez de vc está fazendo picuinhas pq vc não postas suas coisas não a dos outros , o efeito Bolsonaro te elegeu e hoje vc acha q foi por seus méritos como os outros !!!!",vargas et al,2021,1,0
instagram,-,"Claro, e criança adolescente, mas tem postura de bruxa",vargas et al,2021,1,0
instagram,-,"Vc está postando essas coisas dessa pirralhada só pra denegrir a imagem do seu presidente, a maioria dos brasileiros nem sabem do que se trata, mas vc faz questão de causar polêmica, continuo dizendo, a opinião dos outros não faz a menor diferença pra mim e pra mais da metade dos brasileiros",vargas et al,2021,1,0
instagram,-,"Dar credito a uma jovem manipulada, pela a esquerda so mostra que o presidente, esta certo, nao concordo com essas pessoas que dão mais valor a uma jovem , que nao conhece nada do mundo, nao viveu experiência nenhuma, a nao ser as que foram colocadas na cabecinha, e outra ela não conhece realmente o Brasil, so conhece aquilo que ela imagina, por favor, nao compare nossa nação com uma jovem que nao tem personalidade propia.",vargas et al,2021,1,0
instagram,-,Super PIRRALHA!! Parabéns Mito.,vargas et al,2021,1,1
instagram,-,A pirralha acho que nem parou de mijar na cama ainda kkkkkk,vargas et al,2021,1,1
instagram,-,Ela é uma pirralha e ridícula . Robozinho,vargas et al,2021,1,0
instagram,-,Se nao tem o que vai dizer pronto ou seja ler é um desastre p os ideólogos vermelhos que a rodeiam...nao passa de uma pir ralha sem respeito e educação...,vargas et al,2021,1,1
instagram,-,Até aí a revista exame elegeu o Rodrigo Maia personalidade do ano... Que merda né? Apoio o presidente quanto a pirralha... Só acho que a melhor coisa é ignorá-la...,vargas et al,2021,1,0
instagram,-,"Você é desprezível, coloca também que essa mesma revista elegeu Stalin e Hitlher personalidades do ano ! Sua lixo !",vargas et al,2021,1,0
instagram,-,Ela e uma piranha mesmo...uma criança influenciada,vargas et al,2021,1,0
instagram,-,Piralha,vargas et al,2021,1,1
instagram,-,"@user tem um monte de homem solto ppr ai, e vc querendo pegar um casado? Vc não vale nada...tome tento mulher...deixe essa putaria e vá lavar uma trouxa de roupa que esse fogo passa...",vargas et al,2021,1,1
instagram,-,Pirralhinha mimada manipulada pela esquerda. Nojinho!!,vargas et al,2021,1,1
instagram,-,@user você é ridícula. Acha que o povo é idiota,vargas et al,2021,1,0
instagram,-,Nossa que coisa em uma menina de merda a personalidade do ano chora Joice pare de ser ridícula.,vargas et al,2021,1,0
instagram,-,"Infantil dê um jovem, nó Estado dó Rio de janeiro é piraliha no RS guria em MG muleque como em outras regiões qual maldade têm meste dialetos gramatical a ondem emcontraro agressão?...",vargas et al,2021,1,0
instagram,-,"Bolsonaro é infantil e com viés ditador, votei nele, mas precisamos de outro alguém para 2022. Desejo que ele mude, senão será a mola para impulsionar o PT novamente",vargas et al,2021,1,0
instagram,-,"Joice é triste ver uma pessoa como vc que tinha realmente futuro na política. Me parece que vc cortou os pulsos (suicídio politico) , como não morreu agora tenta tomar chumbinho. O que há com vc ? Parece que a sua vaidade está afetando o seu raciocínio, e esse papo de direita equilibrada, racional não cola, vc não percebe? Ser líder de um partido que vai quebrar e que antes do Bolsonaro não era nada. (Não tenho heróis policitos).",vargas et al,2021,1,1
instagram,-,Vc e a Greta: duas oportunistas,vargas et al,2021,1,0
instagram,-,Essa menina não tem família...desde pequena sendo induzida a falar bobagem,vargas et al,2021,1,0
instagram,-,Mas ele só disse verdades uma pirralha criança usada pela esquerda.,vargas et al,2021,1,0
instagram,-,Essa menina tinha é que estar é estudando e não dando palpite errado.,vargas et al,2021,1,0
instagram,-,Continua sendo uma pirralha,vargas et al,2021,1,0
instagram,-,Personalidade do ano isso é uma vergonha essa pirralha só fala fala e mas nada,vargas et al,2021,1,0
instagram,-,PIRRALHA🤣,vargas et al,2021,1,0
instagram,-,Pirralha sem noção 🤮,vargas et al,2021,1,0
instagram,-,"Qualquer ser com um mínimo de intelectualidade pode falar sobre mudanças climáticas e impactos no mundo ainda mais com um discurso escrito previamente. Só mídia e papo furado, essa menina não sabe nem fazer um pão com ovo na chapa mas é personalidade do ano, fala sério!",vargas et al,2021,1,0
instagram,-,Fala sério essa menina é uma fraude... a fundação Soros esta por trás disso. Nada no discurso dela me convence... é uma pirralha mesmo com um padrinho Bilionário querendo desmoralizar e barra o progresso dos países em desenvolvimento.,vargas et al,2021,1,0
instagram,-,O presidente está certo esta pirralha é ferramenta da esquerda no mundo.,vargas et al,2021,1,1
instagram,-,Estão usando a menina e como usam a família da Mariela. Interesses excusos movem a mídia esquerdopa,vargas et al,2021,1,1
instagram,-,Essa PIRRALHA É MASSA DE MANOBRA E ponto final,vargas et al,2021,1,1
instagram,-,"Greta Thumberg é mesmo uma pirralha presunçosa, inconveniente e ignorante. Deveria é ir pra escola em vez de cabular aula pra salvar o mundo.",vargas et al,2021,1,1
instagram,-,"Moro em Portugal a anossssss, e todo esse MIMIMI brasileiro, pq o Presidente chamou GRETA de pirralha, não afetou a imprensa internacional. Eu acrescentaria: pirralha, chata e manipulada. A Europa vê essa adolescente, que esse ano não frequentou a escola ( para espanto da maioria), com certa desconfiança o que há por trás de tudo isso, quem financia viagens e o próprio sustento de GRETA e pais??? Pois os pais deixaram de trabalhar para acompanhar a ninfeta prodígio!!!!",vargas et al,2021,1,1
instagram,-,"Parabéns presidente,essa pirralha o que está fazendo aqui? Vai cuida do seu País pirralha. Sabemos que você é só fantoche. @user você é a canalhice de pessoa Deputada. Você não mim representa.",vargas et al,2021,1,0
instagram,-,Não tinha nada melhor pra postar senhora? Chega né. Ja basta essa imprensa brasileira lixo e vc vem dar crédito a outras internacionais e principalmente notícias tendenciosas. Para q tá feio. 🤮🤢,vargas et al,2021,1,1
instagram,-,"Eu acho que o comenta do preside está correto, ele a chamou de pirralha no sentido do assunto ter recebido a atenção da mídia nacional, porém o brasileiro e tão idiota que estão dando a este assunto, até eu mesmo fazendo este comentário, uma importância tão grande que está atrapalhando o Brasil la fora, mais que o próprio comentário!",vargas et al,2021,1,1
instagram,-,"É incrível! Só se elegeu por causa do Bolsonaro e agora fica aí de mimimi.. E na boa, o presidente tem toda razão!!",vargas et al,2021,1,0
instagram,-,O presidente tem toda razão é uma pirralha sim !,vargas et al,2021,1,1
instagram,-,"Vc tá se fazendo de sonsa,vc sabe muito bem oque tá por trás da pirralha.",vargas et al,2021,1,1
instagram,-,Essa menina é uma idiota mesmo,vargas et al,2021,1,1
instagram,-,Pirralha,vargas et al,2021,1,1
instagram,-,"E as merdas que vocês estão fazendo, junto com o Supremo não conta!! Trabalhem pelo País, bando de pelego!!",vargas et al,2021,1,1
instagram,-,eu so queria saber porque do divórcio do presidente que vc @user babava ovo !,vargas et al,2021,1,0
instagram,-,"Menininha sororizada, está ainda nas fraldas, Joyce sabe bem onde os caminhos que trilhamos nos levam. Acho desnecessário tanto ódio e caretas no discurso dessa mocinha.",vargas et al,2021,1,1
instagram,-,"Os Bolsofanáticos !!! É até bonito de ver... Quanta fidelidade ao mito !!! Pra vocês, o Bolsonaro está acima da lei e da ordem, ele pode fazer e falar o que quiser, e vocês dizem Amém Capitão, por favor coma minha mulher, ou, coma meu marido !!! Afinal ele pode tudo né ??? Imagino que o sonho de vocês é que isso realmente aconteça !!!! Vocês são piores que os vermelhos que gritavam por Lula Livre !!!! Sinto em dizer-lhes mas, a pirralha está certa !!! Que base o Bolsonaro tem pra falar de Meio Ambiente !!! Não se pode falar nada contra o clã Bolsonaro que vocês se manifestam !!! 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️",vargas et al,2021,1,1
instagram,-,Você acha mesmo que os investidores irão deixar de investir por que Bolsonaro chamou essa abestalhada de Pirralha??,vargas et al,2021,1,0
instagram,-,Pirralha pirralha pirralhaaaaaaaa...,vargas et al,2021,1,0
instagram,-,É UMA PIRRALHA MESMO.,vargas et al,2021,1,0
instagram,-,"Você está se tornando persona não grata, igual sua amiguinha Greta...",vargas et al,2021,1,1
instagram,-,"Tem uma palavra para a mídia da destaque e está pirralha, medo do governo íntegro, sem roubalheira !",vargas et al,2021,1,0
instagram,-,"Cara eu fico pensando! Como o brasileiro e burro. Uma menina que nao sei que é, fala do nosso pais do nosso presidente e ainda o próprio brasileiro da pra ela total razao. Eu pergunto? Ser qie ela sabe 1/3 dos nossos problemas sociais?",vargas et al,2021,1,1
instagram,-,"Aiii por favor, ela é uma pirralha mesmo....",vargas et al,2021,1,0
instagram,-,🤢🤢🤢sua bosta,vargas et al,2021,1,0
instagram,-,"Concordo com o presidente! Além de ser uma pirralha é um grande fantoche de uma potência econômica, cujos interesses nada tem de bonzinhos e ambientais! Sinto muito essa pseudo-ativista ser vista como grande personalidade! Quais foram suas realizações? Bolaonaro fala o que o povo está querendo falar...representa a voz da nação, sem essa m... de articulação política! O povo brasileiro já está com o saco na lua com o politicamente correto!",vargas et al,2021,1,0
instagram,-,"Joice, ele e realmente Boca Mole, fala Tudo que vem na Língua. Mas está Sueca, está a Serviço dos interesses de EUROPEUS, pela Riqueza do SILO da AMAZONIA, e estão extraindo na SURDINA, via ONGs, que sequer permitem que sejam Monitorados, apesar do TERRITÓRIO ser BRASILEIRO. Nos na EUROPA, eles permitiriam este Comportamento como IMIGRANTE.NAAAOOO NÉ. Defendam o BRASIL, o GOVERNANTE E EFÊMERO.",vargas et al,2021,1,1
instagram,-,Nosso presidente tem toda razão pois essa pirralha é uma farsa a la Al Gore.......só os ignorantes que não percebem......🇧🇷🇧🇷🇧🇷🇧🇷,vargas et al,2021,1,1
instagram,-,Essa menina é louca!! Aff!,vargas et al,2021,1,0
instagram,-,Pirralha escrota !!!,vargas et al,2021,1,0
instagram,-,Falsiane Hasselmann,vargas et al,2021,1,0
instagram,-,"Boa a fala do presidente, parem de dar moral pra essa pirralha, inclusive a senhora deputada.",vargas et al,2021,1,0
instagram,-,PEPPAAAAAAAAAA PEPPAAAAAAAAAAAAA PEPPAAAAAAAAA,vargas et al,2021,1,0
instagram,-,Quem é essa moçoila. Fez o que mesmo é porque mesmo? Existe tanta gente boa e que faz tanto ato de herói como um bombeiro outra pessoa mais essa menina só fez oque mesmo?,vargas et al,2021,1,0
instagram,-,Nunca nem ouvi falar...pirralha q não sabe nada da vida...,vargas et al,2021,1,0
instagram,-,Manda ela capinar uma roça e vai vc tbm,vargas et al,2021,1,1
instagram,-,Isso tudo é falta de gente boa pra ser a personagem do ano ou mais uma manifestação do mau gosto esquerdista... ?,vargas et al,2021,1,1
instagram,-,Cala a boca sua pirralha !!! 💩💩💩,vargas et al,2021,1,1
instagram,-,"Essa menina não passa de massa de manobra, mas a esquerda adora um “ídolo” cabeça de vento.",vargas et al,2021,1,0
instagram,-,@user F A L I D A ! ! !👎,vargas et al,2021,1,0
instagram,-,Essa greta tem que caçar o que fazer. Não sabe nada da vida. É todo.mundo fica dando corda ao discurso politicamente correto. Deixa ela passar um tempo na Amazônia pra ela ver o que é bom. O povo tem que entender que a natureza é soberana e cíclica. O homem só muda o seu nicho e não todo o planeta.,vargas et al,2021,1,0
instagram,-,Não estamos nem aí para a opinião dessa PIRRALHA!!!!,vargas et al,2021,1,0
instagram,-,"Mas ela não passa de uma pirralha, nascida em berço de ouro e patrocinada por pessoa mal intencionadas. Só não vê quem não pesquisa",vargas et al,2021,1,0
instagram,-,Ela é uma pirralha mesmo querendo se aparecer...,vargas et al,2021,1,1
instagram,-,Garotinha bode expiatório ridícula,vargas et al,2021,1,0
instagram,-,Da pra respeitar algum lugar que considere essa pirralha relevante ou de espaço pra ela ?,vargas et al,2021,1,0
instagram,-,Para de da ibope pra essa figura,vargas et al,2021,1,0
instagram,-,"Mas é uma pirralha mesmo. Sair por aí em defesa do meio ambiente naquele barco com todo conforto até eu iria. É óbvio que ela não está sozinha nessa. Tem muitos adultos nos bastidores, muito bem intencionados. Fato!",vargas et al,2021,1,0
instagram,-,GRANDE BOSTA!,vargas et al,2021,1,0
instagram,-,Sem noção,vargas et al,2021,1,0
instagram,-,"Essa menina foi usada, aproveitaram a doença dela que deu um dom da fala, ela devia colocar a mão na massa, juntar um grupo de jovens e limpar rios, praias, não vou pela emoção vou pela razão, o pivô tá mais é com dó, ela é uma pirralha mesmo, isto não é ofensa, não ajudou em nada com sua falinha.",vargas et al,2021,1,1
instagram,-,Grande porcaria...Até Ritle e Stalin já fizeram parte desse time!,vargas et al,2021,1,1
instagram,-,PIRRALHA E FUTURA BABACA FRUSTADA...SERÁ NO MINIMO UMA FEMINASI PELUDA...,vargas et al,2021,1,0
instagram,-,"INVESTIDORES NÃO SE IMPORTAM COM PIRRALHAS, INVESTIDORES SE IMPORTAM COM UM PAIS QUE LUTA CONTRA CORRUPÇÃO E PRENDE SEUS CRIMINOSOS...A MENOS QUE ESSES INVESTIDORES SEJAM DE ESQUERDA...AÍ ELES AINDA VEM PARA CÁ, NO MÍNIMO A ESPERA DE UMA APROVAÇÃO PARA CULTIVO DA CANABIS..",vargas et al,2021,1,1
instagram,-,"VÁ TRABALHAR MINHA SENHORA, PROPAGANDA NÃO LHE CAI BEM....",vargas et al,2021,1,1
instagram,-,"FEINHA, CHATA, BABAQUINHA, CRIANÇA FORÇADA A ADULTA, RIDÍCULA...",vargas et al,2021,1,1
instagram,-,"A pirralha precisa estudar muito e deixar de reproduzir o que essa esquerdalha fala pra ela, nem nenhum aprofundamento das questoes!",vargas et al,2021,1,1
instagram,-,"Essa mocinha tem que se preocupar com a fome na África, a mutilação de mulheres na África e com mortes de cristãos na África e Oriente e parar de nos encher o saco, e vc Joice pare de dar ibope pra essa mocinha e de indiretamente atacar a fala do presidente.",vargas et al,2021,1,0
instagram,-,LA GRETA QUE LA PARIU,vargas et al,2021,1,1
instagram,-,"Tá bom do Brasil parar de dar ibope pra essa guria, já encheu o saco, o mundo em vez de se preocupar com os seus proprios problemas ficam com os olhos virado para o subsolo da NOSSA Amazônia, e os bobos daqui enchendo a bola dela, parem com isso, a menina tem dinheiro e com certeza ganha rios de dinheiro para nos encher o saco, temos que deixar ela falando sozinha, logo o mundo se esquecerá dela.",vargas et al,2021,1,1
instagram,-,Foda-se.,vargas et al,2021,1,0
instagram,-,Pirralha socialistas de iPhone 😒,vargas et al,2021,1,0
instagram,-,Q bosta,vargas et al,2021,1,1
instagram,-,"Que merda , outra postagem . Joice tá ridícula",vargas et al,2021,1,0
instagram,-,À imprensa podre elegeu .. pq é uma pirralha doutrinada .. parece até uma pessoa doente .. coitada .. usam a criatura .. as falas são devoradas .. lamentável 🤮,vargas et al,2021,1,1
instagram,-,"Sim , uma pirralha!",vargas et al,2021,1,1
instagram,-,Pirralha mimada patrocinada por esquerdopatia inescrupulosos que ficaram milionários as custas de idiotas úteis. O presidente da República tem razão,vargas et al,2021,1,0
instagram,-,Que podre!!!!!@user cada dia se afunda mais... sai enquanto é tempo. Para que está horrível.,vargas et al,2021,1,1
instagram,-,Ela é uma pirralha mesmo.,vargas et al,2021,1,1
instagram,-,"A população está se lixando para opinião da imprensa internacional, deputada. É uma pirralha mimada patrocinada por esquerdopatas inescrupulosos com objetivos escusos que ficaram milionários. O presidente da República tem razão",vargas et al,2021,1,1
instagram,-,Tomei nojo!,vargas et al,2021,1,1
instagram,-,Pirralha é pouco é uma idiota,vargas et al,2021,1,1
instagram,-,"Não estou nem um pouco preocupado com a Greta, vão procurar o que fazer, parem de lacrar na fala dias outros, vão trabalhar. greta pra mim é o espaço entre dois objetos. Nada mais quer isso",vargas et al,2021,1,0
instagram,-,Greta chuck precisa arrumar um namorado.,vargas et al,2021,1,1
instagram,-,Só foi eleita porque apoiou o Bolsonaro. Vai caçar o que fazer!!!,vargas et al,2021,1,0
instagram,-,Pirralha,vargas et al,2021,1,0
instagram,-,Vai aprender a limpar a bunda pirralha kkk,vargas et al,2021,1,1
instagram,-,Ridícula essa Greta.....,vargas et al,2021,1,0
